date,new_cases,new_deaths,new_tests
2041-02-18,2890,93,7434
2041-02-19,1339,11,10489
2041-02-20,3140,62,4246
2041-02-21,4695,66,14324
2041-02-22,500,25,6464
2041-02-23,3009,89,8258
2041-02-24,1463,70,4753
2041-02-25,2771,94,7479
2041-02-26,4813,71,5290
2041-02-27,3836,84,16939
2041-02-28,3873,19,11626
2041-03-01,3620,32,5780
2041-03-02,2708,0,10821
2041-03-03,3462,46,15945
2041-03-04,4377,36,16200
2041-03-05,3597,42,19477
2041-03-06,552,0,5792
2041-03-07,829,15,3757
2041-03-08,4676,55,10204
2041-03-09,2709,5,6981
2041-03-10,604,30,13914
2041-03-11,2208,97,15462
2041-03-12,4539,9,11249
2041-03-13,625,31,17000
2041-03-14,4365,29,7893
2041-03-15,3053,9,8026
2041-03-16,938,28,11576
2041-03-17,543,27,2495
2041-03-18,4390,14,17002
2041-03-19,3899,61,5301
2041-03-20,1048,52,19606
2041-03-21,4457,23,19961
2041-03-22,3599,69,12745
2041-03-23,1768,64,3678
2041-03-24,2739,83,10970
2041-03-25,1760,5,6474
2041-03-26,986,43,8284
2041-03-27,4684,15,14948
2041-03-28,3826,18,4107
2041-03-29,2276,84,14707
2041-03-30,1325,21,19902
2041-03-31,3199,76,16390
2041-04-01,1959,95,16306
2041-04-02,2504,38,16149
2041-04-03,4681,50,18658
2041-04-04,3511,14,10960
2041-04-05,1897,70,12441
2041-04-06,2358,90,10083
2041-04-07,2276,75,18417
2041-04-08,3423,23,17695
2041-04-09,4024,22,13858
2041-04-10,4881,63,17338
2041-04-11,3340,11,5536
2041-04-12,851,42,17615
2041-04-13,357,17,14468
2041-04-14,1365,43,18602
2041-04-15,543,27,8504
2041-04-16,1839,0,12138
2041-04-17,3515,100,10076
2041-04-18,4202,4,10641
2041-04-19,4314,82,19575
2041-04-20,2631,18,8429
2041-04-21,390,19,9831
2041-04-22,1616,64,11189
2041-04-23,2966,71,6357
2041-04-24,1998,66,2300
2041-04-25,1271,38,18455
2041-04-26,4369,45,9075
2041-04-27,236,11,11311
2041-04-28,2282,35,6137
2041-04-29,2607,12,12935
2041-04-30,481,24,11809
2041-05-01,4838,7,11810
2041-05-02,2518,53,19948
2041-05-03,4763,48,10615
2041-05-04,1130,56,12734
2041-05-05,678,12,12104
2041-05-06,2996,100,11759
2041-05-07,186,9,17594
2041-05-08,425,8,17450
2041-05-09,518,25,10496
2041-05-10,2965,89,6773
2041-05-11,118,5,4550
2041-05-12,1920,48,9188
2041-05-13,1337,0,15896
2041-05-14,132,6,4645
2041-05-15,4847,56,10305
2041-05-16,4902,46,12354
2041-05-17,2535,99,15658
2041-05-18,4611,84,16986
2041-05-19,4991,90,18104
2041-05-20,1668,33,13294
2041-05-21,2461,61,5262
2041-05-22,3783,39,13074
2041-05-23,3342,13,3639
2041-05-24,395,19,17193
2041-05-25,2428,94,13879
2041-05-26,2547,53,4745
2041-05-27,2641,97,14025
2041-05-28,918,45,18512
2041-05-29,4130,90,17152
2041-05-30,4356,37,17073
2041-05-31,4745,95,8028
2041-06-01,1455,5,2393
2041-06-02,1807,72,3093
2041-06-03,3173,2,17636
2041-06-04,1483,4,19309
2041-06-05,205,10,8828
2041-06-06,3367,91,12620
2041-06-07,3377,23,19855
2041-06-08,1807,36,19418
2041-06-09,1145,28,15982
2041-06-10,614,30,10003
2041-06-11,1108,46,10466
2041-06-12,3605,65,4809
2041-06-13,1880,44,18826
2041-06-14,4124,65,5055
2041-06-15,3556,49,19847
2041-06-16,2454,53,14827
2041-06-17,1829,19,2484
2041-06-18,4144,46,12778
2041-06-19,2743,56,12173
2041-06-20,2186,88,14950
2041-06-21,4182,57,5792
2041-06-22,1662,74,5054
2041-06-23,640,26,4022
2041-06-24,2342,22,18830
2041-06-25,2755,16,3988
2041-06-26,504,25,14427
2041-06-27,4556,95,7008
2041-06-28,2372,82,12501
2041-06-29,3843,89,5329
2041-06-30,1838,72,12513
2041-07-01,3315,90,18194
2041-07-02,4087,19,7066
2041-07-03,4676,27,17044
2041-07-04,1151,21,9782
2041-07-05,1637,69,19970
2041-07-06,3383,38,16971
2041-07-07,5000,83,19598
2041-07-08,1517,66,15883
2041-07-09,3543,68,5350
2041-07-10,2480,83,8505
2041-07-11,3886,85,18341
2041-07-12,3949,15,10562
2041-07-13,167,8,8697
2041-07-14,2792,84,6812
2041-07-15,3567,98,16876
2041-07-16,216,10,2938
2041-07-17,2402,31,7207
2041-07-18,3356,62,9677
2041-07-19,4922,55,5137
2041-07-20,4027,39,5525
2041-07-21,3607,86,6042
2041-07-22,3182,53,13651
2041-07-23,183,9,1431
2041-07-24,4153,42,19587
2041-07-25,773,38,19703
2041-07-26,4969,40,8025
2041-07-27,1978,68,10373
2041-07-28,4203,14,6400
2041-07-29,1610,36,8124
2041-07-30,1226,18,3140
2041-07-31,2783,64,8279
2041-08-01,201,10,17852
2041-08-02,4421,86,18193
2041-08-03,3726,4,17704
2041-08-04,4154,5,11398
2041-08-05,4824,75,9708
2041-08-06,52,2,13023
2041-08-07,4020,4,16008
2041-08-08,3277,10,8357
2041-08-09,1972,20,17747
2041-08-10,4091,25,13908
2041-08-11,943,47,11458
2041-08-12,4692,99,14543
2041-08-13,2054,45,15392
2041-08-14,3355,41,6165
2041-08-15,4632,23,5352
2041-08-16,1157,57,9443
2041-08-17,1559,53,19959
2041-08-18,4360,48,7004
2041-08-19,3250,93,7911
2041-08-20,3744,70,15653
2041-08-21,4239,84,8992
2041-08-22,2343,76,14590
2041-08-23,3374,26,14076
2041-08-24,1055,52,12367
2041-08-25,4022,36,6732
2041-08-26,4716,51,14428
2041-08-27,3020,50,19998
2041-08-28,3585,77,4855
2041-08-29,3465,0,17954
2041-08-30,1501,33,19377
2041-08-31,3559,99,6188
2041-09-01,4892,1,10942
2041-09-02,1943,49,3401
2041-09-03,4249,10,11740
2041-09-04,2497,70,2552
2041-09-05,4059,14,5539
2041-09-06,3317,61,10421
2041-09-07,2296,62,15437
2041-09-08,264,13,5863
2041-09-09,2847,92,7547
2041-09-10,2189,44,18749
2041-09-11,37,1,9094
2041-09-12,144,7,11674
2041-09-13,2856,69,16814
2041-09-14,404,20,17586
2041-09-15,2892,68,8988
2041-09-16,4211,99,16738
2041-09-17,856,42,4370
2041-09-18,207,9,11421
2041-09-19,2291,58,15729
2041-09-20,2581,15,9451
2041-09-21,4790,0,9856
2041-09-22,4190,85,19492
2041-09-23,4187,80,7650
2041-09-24,208,10,7117
2041-09-25,2835,71,8121
2041-09-26,4459,51,6298
2041-09-27,3226,81,10227
2041-09-28,458,22,17435
2041-09-29,2890,44,8799
2041-09-30,2656,24,12162
2041-10-01,1808,6,7600
2041-10-02,3244,36,8303
2041-10-03,2099,7,19910
2041-10-04,3557,65,10386
2041-10-05,2126,57,12886
2041-10-06,3227,7,4326
2041-10-07,3268,72,16375
2041-10-08,2930,93,11856
2041-10-09,2023,19,7581
2041-10-10,1503,75,6157
2041-10-11,3881,7,17335
2041-10-12,3556,57,14657
2041-10-13,1689,77,10101
2041-10-14,3378,53,17654
2041-10-15,683,34,9231
2041-10-16,2708,35,3009
2041-10-17,1022,48,14856
2041-10-18,4970,52,6689
2041-10-19,100,5,6180
2041-10-20,1425,71,5052
2041-10-21,2192,34,17161
2041-10-22,3740,96,7903
2041-10-23,2603,17,6073
2041-10-24,3887,26,19684
2041-10-25,2187,72,5301
2041-10-26,4578,88,9390
2041-10-27,831,24,19334
2041-10-28,3448,13,18297
2041-10-29,3925,57,15039
2041-10-30,3681,89,10341
2041-10-31,3358,10,8453
2041-11-01,3199,55,8610
2041-11-02,4358,19,14531
2041-11-03,4288,51,13771
2041-11-04,3884,40,17573
2041-11-05,1953,0,3100
2041-11-06,4291,64,19287
2041-11-07,3966,68,8285
2041-11-08,4878,72,18299
2041-11-09,4173,22,13710
2041-11-10,4172,11,12521
2041-11-11,2049,65,13140
2041-11-12,727,13,4326
2041-11-13,4326,94,4424
2041-11-14,2200,9,14579
2041-11-15,4968,92,11255
2041-11-16,3275,88,15751
2041-11-17,4338,90,5245
2041-11-18,4953,6,13821
2041-11-19,4456,81,14539
2041-11-20,3452,97,9359
2041-11-21,1396,51,5727
2041-11-22,3172,65,3899
2041-11-23,2851,16,14593
2041-11-24,1643,57,4982
2041-11-25,3574,17,4428
2041-11-26,694,34,4693
2041-11-27,954,23,4628
2041-11-28,3096,10,8795
2041-11-29,1407,21,8364
2041-11-30,4963,23,5879
2041-12-01,4872,77,19826
2041-12-02,4305,42,18726
2041-12-03,2101,58,16923
2041-12-04,238,11,9453
2041-12-05,2357,28,17253
2041-12-06,73,3,13214
2041-12-07,4916,92,9557
2041-12-08,4740,75,9911
2041-12-09,4106,78,9997
2041-12-10,2085,65,6594
2041-12-11,4452,31,13539
2041-12-12,3809,7,8794
2041-12-13,803,40,2274
2041-12-14,2855,71,16542
2041-12-15,223,3,4885
2041-12-16,1353,66,18697
2041-12-17,2435,63,17918
2041-12-18,1104,20,13843
2041-12-19,3816,79,13432
2041-12-20,835,41,8820
2041-12-21,175,8,4588
2041-12-22,2764,38,8421
2041-12-23,3469,97,13067
2041-12-24,79,3,7806
2041-12-25,2855,49,11397
2041-12-26,2459,13,7985
2041-12-27,1829,14,7604
2041-12-28,2703,61,10673
2041-12-29,1603,73,7633
2041-12-30,4388,50,12735
2041-12-31,4716,45,7802
2042-01-01,905,6,8276
2042-01-02,2151,31,4551
2042-01-03,876,43,1874
2042-01-04,3609,48,9012
2042-01-05,4114,14,12785
2042-01-06,994,38,15716
2042-01-07,3247,3,14852
2042-01-08,1577,78,4295
2042-01-09,1223,13,17869
2042-01-10,3615,56,12527
2042-01-11,2170,64,14451
2042-01-12,3925,32,13410
2042-01-13,1632,31,18776
2042-01-14,957,14,7097
2042-01-15,713,35,16891
2042-01-16,2508,90,5755
2042-01-17,4988,25,8775
2042-01-18,3885,100,16508
2042-01-19,697,34,8640
2042-01-20,2610,42,3730
2042-01-21,2110,19,12978
2042-01-22,476,23,3131
2042-01-23,4270,67,13259
2042-01-24,25,1,3419
2042-01-25,3242,85,3578
2042-01-26,4906,8,12530
2042-01-27,4457,99,11191
2042-01-28,564,0,9937
2042-01-29,3547,15,5867
2042-01-30,976,48,18892
2042-01-31,2828,16,4445
2042-02-01,374,18,10796
2042-02-02,859,42,11292
2042-02-03,1444,63,5889
2042-02-04,3606,4,4316
2042-02-05,2861,74,17219
2042-02-06,2773,67,13273
2042-02-07,1377,68,5382
2042-02-08,313,15,19446
2042-02-09,2952,52,13868
2042-02-10,4584,11,12590
2042-02-11,3690,11,13197
2042-02-12,79,3,3256
2042-02-13,1507,17,5833
2042-02-14,3520,92,9384
2042-02-15,3979,58,10624
2042-02-16,139,6,16251
2042-02-17,1023,14,3800
2042-02-18,3682,99,11115
2042-02-19,2102,88,3503
2042-02-20,1396,27,18609
2042-02-21,2988,81,17194
2042-02-22,1025,51,1742
2042-02-23,1392,15,2674
2042-02-24,3221,40,8820
2042-02-25,555,27,5566
2042-02-26,206,10,4393
2042-02-27,1468,73,12784
2042-02-28,233,10,5181
2042-03-01,3506,91,13338
2042-03-02,1708,42,17496
2042-03-03,3174,94,9859
2042-03-04,3900,69,11757
2042-03-05,3960,92,5049
2042-03-06,1122,56,5596
2042-03-07,277,13,5990
2042-03-08,3441,89,10194
2042-03-09,3430,72,10068
2042-03-10,945,47,9342
2042-03-11,186,9,12252
2042-03-12,1477,0,4007
2042-03-13,2826,1,16876
2042-03-14,4345,81,15976
2042-03-15,4158,99,9788
2042-03-16,1550,7,9543
2042-03-17,4625,1,13290
2042-03-18,302,15,10245
2042-03-19,4115,29,10470
2042-03-20,3933,7,9735
2042-03-21,4290,51,18155
2042-03-22,3525,89,16692
2042-03-23,1173,20,13449
2042-03-24,2353,53,12034
2042-03-25,966,34,1223
2042-03-26,4289,25,13277
2042-03-27,2452,93,7989
2042-03-28,2765,49,6611
2042-03-29,2396,40,16326
2042-03-30,2599,1,5265
2042-03-31,1162,33,12984
2042-04-01,2000,78,3588
2042-04-02,2939,43,14108
2042-04-03,1747,36,19593
2042-04-04,3711,38,19304
2042-04-05,1813,2,4144
2042-04-06,1750,46,18936
2042-04-07,2033,45,15692
2042-04-08,4204,45,9712
2042-04-09,3560,53,12497
2042-04-10,676,33,4277
2042-04-11,4389,57,16199
2042-04-12,3784,56,9661
2042-04-13,1701,77,16414
2042-04-14,4234,27,17994
2042-04-15,2380,87,7315
2042-04-16,4902,49,6541
2042-04-17,1460,6,17856
2042-04-18,3566,85,7198
2042-04-19,193,9,19187
2042-04-20,3472,18,17744
2042-04-21,3599,93,17581
2042-04-22,2348,15,2626
2042-04-23,1339,1,14804
2042-04-24,1210,25,6868
2042-04-25,2104,47,7484
2042-04-26,2180,74,3147
2042-04-27,2274,76,3078
2042-04-28,635,2,2687
2042-04-29,2670,44,14060
2042-04-30,1500,30,13457
2042-05-01,3267,44,5407
2042-05-02,2313,61,14299
2042-05-03,134,6,7599
2042-05-04,1398,69,13739
2042-05-05,3340,78,6019
2042-05-06,923,46,17681
2042-05-07,1361,68,6369
2042-05-08,718,20,8260
2042-05-09,4720,33,7386
2042-05-10,4282,38,18923
2042-05-11,1612,43,3117
2042-05-12,3122,24,15791
2042-05-13,1402,64,2691
2042-05-14,853,42,4186
2042-05-15,905,45,10456
2042-05-16,1534,8,12765
2042-05-17,1470,53,18329
2042-05-18,943,47,13638
2042-05-19,2667,11,8123
2042-05-20,3086,26,8125
2042-05-21,1344,40,16967
2042-05-22,4460,70,12952
2042-05-23,151,7,19514
2042-05-24,1255,18,15504
2042-05-25,3167,32,19313
2042-05-26,2898,7,16853
2042-05-27,3207,79,15832
2042-05-28,3217,37,3529
2042-05-29,474,23,18369
2042-05-30,3538,36,19148
2042-05-31,1890,94,4381
2042-06-01,523,26,11662
2042-06-02,457,22,15199
2042-06-03,3914,71,7763
2042-06-04,777,38,4775
2042-06-05,4736,19,7357
2042-06-06,3217,100,13664
2042-06-07,2141,79,11751
2042-06-08,929,37,11735
2042-06-09,3524,63,7142
2042-06-10,4491,6,16099
2042-06-11,2409,92,10881
2042-06-12,58,2,13266
2042-06-13,2564,31,9791
2042-06-14,2057,67,19280
2042-06-15,2425,45,6124
2042-06-16,1944,78,6806
2042-06-17,1919,69,15901
2042-06-18,2262,23,7231
2042-06-19,4535,16,19855
2042-06-20,3044,68,5579
2042-06-21,823,32,6486
2042-06-22,754,37,19331
2042-06-23,1820,85,3570
2042-06-24,588,25,9979
2042-06-25,2107,14,7912
2042-06-26,1914,52,14367
2042-06-27,2188,62,7682
2042-06-28,1009,22,14726
2042-06-29,1276,63,16715
2042-06-30,4164,51,11757
2042-07-01,4340,19,9490
2042-07-02,2130,24,9776
2042-07-03,2186,29,2426
2042-07-04,606,30,2170
2042-07-05,4073,8,7336
2042-07-06,3392,5,18131
2042-07-07,3222,48,10390
2042-07-08,175,8,11597
2042-07-09,4834,23,10398
2042-07-10,395,19,14719
2042-07-11,3212,74,7981
2042-07-12,591,29,13309
2042-07-13,1257,47,6253
2042-07-14,2927,61,15451
2042-07-15,3587,64,5448
2042-07-16,4017,17,19840
2042-07-17,1105,50,15156
2042-07-18,3557,58,15955
2042-07-19,3029,16,18279
2042-07-20,3606,49,7049
2042-07-21,542,27,5622
2042-07-22,2056,21,4019
2042-07-23,1008,50,6335
2042-07-24,4848,61,14487
2042-07-25,4603,3,13299
2042-07-26,3253,21,15328
2042-07-27,4342,29,4902
2042-07-28,4573,53,15949
2042-07-29,3752,79,19880
2042-07-30,1871,50,2095
2042-07-31,2769,59,9442
2042-08-01,888,22,16153
2042-08-02,4973,65,17215
2042-08-03,2797,95,4207
2042-08-04,934,17,11120
2042-08-05,2919,32,10450
2042-08-06,1336,27,13670
2042-08-07,1320,50,2630
2042-08-08,1263,2,3520
2042-08-09,2745,68,10530
2042-08-10,4571,44,6025
2042-08-11,3624,80,17779
2042-08-12,4805,58,7718
2042-08-13,464,23,2483
2042-08-14,2051,13,15958
2042-08-15,907,45,4467
2042-08-16,3138,77,9709
2042-08-17,2804,74,10370
2042-08-18,4004,58,6422
2042-08-19,3808,79,19587
2042-08-20,4929,32,9298
2042-08-21,4452,88,13479
2042-08-22,1199,12,18435
2042-08-23,4865,67,10375
2042-08-24,4906,53,7900
2042-08-25,3475,84,18662
2042-08-26,4879,3,15162
2042-08-27,1479,73,12975
2042-08-28,2961,3,15168
2042-08-29,4179,31,6575
2042-08-30,2416,71,13907
2042-08-31,3091,88,15086
2042-09-01,1438,71,18709
2042-09-02,481,24,17882
2042-09-03,4616,91,6026
2042-09-04,4380,92,12485
2042-09-05,4374,69,4652
2042-09-06,2577,66,13131
2042-09-07,1267,42,4006
2042-09-08,2672,60,13168
2042-09-09,3158,23,19579
2042-09-10,1615,76,12960
2042-09-11,115,5,3840
2042-09-12,4847,59,15956
2042-09-13,311,15,11591
2042-09-14,1832,13,4167
2042-09-15,3641,66,17552
2042-09-16,4773,53,12705
2042-09-17,4354,53,5406
2042-09-18,3003,81,17077
2042-09-19,4034,39,17921
2042-09-20,3457,9,6263
2042-09-21,960,48,18352
2042-09-22,4624,17,16305
2042-09-23,500,25,18359
2042-09-24,194,9,11886
2042-09-25,349,17,8520
2042-09-26,2370,29,8244
2042-09-27,170,8,7346
2042-09-28,260,13,10618
2042-09-29,1131,56,16489
2042-09-30,4972,46,5747
2042-10-01,619,30,1247
2042-10-02,552,25,2869
2042-10-03,1629,79,13548
2042-10-04,2389,38,8472
2042-10-05,961,14,16349
2042-10-06,2274,44,7412
2042-10-07,2152,48,3639
2042-10-08,924,40,6025
2042-10-09,961,48,6341
2042-10-10,2402,36,4402
2042-10-11,2465,48,12050
2042-10-12,947,47,14037
2042-10-13,3825,59,13629
2042-10-14,2521,33,5195
2042-10-15,178,8,8292
2042-10-16,2581,99,8276
2042-10-17,3253,79,6680
2042-10-18,3280,80,5690
2042-10-19,2278,52,5658
2042-10-20,129,6,9547
2042-10-21,2987,54,14249
2042-10-22,2196,77,14560
2042-10-23,911,45,16502
2042-10-24,1108,55,13050
2042-10-25,4704,71,17655
2042-10-26,4949,51,7439
2042-10-27,711,35,12362
2042-10-28,3447,71,17208
2042-10-29,1150,52,3621
2042-10-30,146,7,14082
2042-10-31,1938,86,11007
2042-11-01,3129,8,17029
2042-11-02,517,25,2903
2042-11-03,4703,85,17250
2042-11-04,653,32,16985
2042-11-05,3410,40,15356
2042-11-06,3804,26,4225
2042-11-07,2854,80,16226
2042-11-08,2107,38,19414
2042-11-09,4972,4,7669
2042-11-10,319,15,1205
2042-11-11,3861,72,12296
2042-11-12,478,23,16415
2042-11-13,4344,86,6550
2042-11-14,1037,26,3965
2042-11-15,1430,55,19369
2042-11-16,1425,32,9635
2042-11-17,455,22,15297
2042-11-18,3871,80,12046
2042-11-19,1904,3,17789
2042-11-20,3471,91,13055
2042-11-21,1049,16,7428
2042-11-22,2302,12,17662
2042-11-23,2954,93,12417
2042-11-24,2050,72,12742
2042-11-25,1383,36,14382
2042-11-26,1419,46,4102
2042-11-27,1642,62,6840
2042-11-28,1403,67,1979
2042-11-29,4057,26,8422
2042-11-30,1023,14,11336
2042-12-01,2612,12,2975
2042-12-02,2417,97,19118
2042-12-03,4315,93,9080
2042-12-04,165,8,4982
2042-12-05,2230,78,3835
2042-12-06,1004,50,1489
2042-12-07,3672,95,9343
2042-12-08,3347,72,8035
2042-12-09,4832,30,7111
2042-12-10,672,1,18884
2042-12-11,228,11,14789
2042-12-12,2096,21,2151
2042-12-13,21,1,4782
2042-12-14,977,48,18021
2042-12-15,2106,3,7034
2042-12-16,3592,58,11113
2042-12-17,118,5,15499
2042-12-18,2000,2,14171
2042-12-19,4379,89,7231
2042-12-20,519,25,18900
2042-12-21,990,36,7733
2042-12-22,3472,45,13717
2042-12-23,2637,50,17132
2042-12-24,1335,28,13666
2042-12-25,494,24,17301
2042-12-26,267,13,12383
2042-12-27,4208,58,8920
2042-12-28,1061,45,16494
2042-12-29,797,7,5472
2042-12-30,2293,72,19673
2042-12-31,3793,38,10291
2043-01-01,4305,27,8612
2043-01-02,4005,65,12298
2043-01-03,3850,30,6928
2043-01-04,4477,54,18914
2043-01-05,1928,63,11166
2043-01-06,1699,46,13873
2043-01-07,3416,62,12057
2043-01-08,2638,99,16503
2043-01-09,971,34,4326
2043-01-10,4726,38,9449
2043-01-11,3539,58,11185
2043-01-12,2230,23,15419
2043-01-13,3723,50,18222
2043-01-14,4167,75,19724
2043-01-15,3442,34,12240
2043-01-16,241,12,6290
2043-01-17,3193,26,13514
2043-01-18,3128,74,19933
2043-01-19,379,18,10973
2043-01-20,1952,86,3494
2043-01-21,164,8,3606
2043-01-22,4496,76,5935
2043-01-23,2154,100,13804
2043-01-24,1633,48,16397
2043-01-25,4372,0,7469
2043-01-26,207,10,16316
2043-01-27,4881,50,13531
2043-01-28,3794,37,4389
2043-01-29,3039,88,5316
2043-01-30,3469,7,7973
2043-01-31,4307,74,16466
2043-02-01,3721,89,10431
2043-02-02,219,10,5923
2043-02-03,4702,0,16213
2043-02-04,3230,100,10934
2043-02-05,3787,70,4759
2043-02-06,759,9,12069
2043-02-07,3426,34,14174
2043-02-08,1891,56,12751
2043-02-09,4082,85,7544
2043-02-10,2269,22,15866
2043-02-11,647,32,12530
2043-02-12,3769,97,19376
2043-02-13,2167,87,2387
2043-02-14,262,13,2703
2043-02-15,3598,65,7455
2043-02-16,715,35,9113
2043-02-17,4547,77,17856
2043-02-18,2823,70,5759
2043-02-19,432,21,2272
2043-02-20,2174,66,3356
2043-02-21,827,41,15122
2043-02-22,2291,39,2832
2043-02-23,1979,45,14443
2043-02-24,4750,2,10339
2043-02-25,3664,80,18338
2043-02-26,2565,70,17835
2043-02-27,4103,96,13374
2043-02-28,4542,47,19803
2043-03-01,651,32,8477
2043-03-02,2974,8,16873
2043-03-03,930,2,18005
2043-03-04,1346,67,3872
2043-03-05,4914,93,19827
2043-03-06,1001,32,5365
2043-03-07,3291,68,17708
2043-03-08,4494,16,19493
2043-03-09,3546,71,4172
2043-03-10,1930,29,17404
2043-03-11,3968,98,16582
2043-03-12,1643,82,15693
2043-03-13,1148,4,7635
2043-03-14,1628,21,8286
2043-03-15,1821,12,17817
2043-03-16,3273,5,5552
2043-03-17,2616,94,10127
2043-03-18,2281,75,17770
2043-03-19,4313,49,10686
2043-03-20,1687,32,3946
2043-03-21,4181,81,4884
2043-03-22,553,21,16212
2043-03-23,1814,78,10104
2043-03-24,1687,43,10808
2043-03-25,1117,47,11593
2043-03-26,4860,96,19019
2043-03-27,4354,56,7899
2043-03-28,2731,61,10674
2043-03-29,609,30,17134
2043-03-30,2477,44,8056
2043-03-31,3632,54,11688
2043-04-01,994,39,13189
2043-04-02,4653,92,18401
2043-04-03,4989,3,14468
2043-04-04,3857,58,10973
2043-04-05,19,0,7071
2043-04-06,1230,61,14539
2043-04-07,1928,3,16882
2043-04-08,3568,96,5614
2043-04-09,2852,4,18673
2043-04-10,3114,2,15044
2043-04-11,884,17,10568
2043-04-12,2878,11,19384
2043-04-13,1957,22,7518
2043-04-14,4665,57,17571
2043-04-15,4211,57,7700
2043-04-16,3388,9,17667
2043-04-17,2432,5,8842
2043-04-18,3463,46,12919
2043-04-19,3472,91,6162
2043-04-20,4682,3,9700
2043-04-21,1344,67,16985
2043-04-22,4498,46,11682
2043-04-23,4992,8,15439
2043-04-24,3289,48,17560
2043-04-25,2683,71,12128
2043-04-26,3068,99,12522
2043-04-27,3614,42,7723
2043-04-28,3267,29,19589
2043-04-29,4979,48,9170
2043-04-30,2504,96,6002
2043-05-01,872,31,5571
2043-05-02,2709,88,15121
2043-05-03,601,30,14210
2043-05-04,2041,18,15093
2043-05-05,3792,50,12506
2043-05-06,4898,43,7844
2043-05-07,508,24,2980
2043-05-08,1879,72,2445
2043-05-09,4085,57,6285
2043-05-10,4232,78,9721
2043-05-11,652,32,10465
2043-05-12,59,2,1362
2043-05-13,3608,77,5701
2043-05-14,2094,39,14709
2043-05-15,1644,23,12260
2043-05-16,1982,69,5815
2043-05-17,2696,77,11886
2043-05-18,4751,45,9005
2043-05-19,664,18,1308
2043-05-20,431,21,17259
2043-05-21,3941,94,8883
2043-05-22,3312,73,14548
2043-05-23,1026,51,17622
2043-05-24,2044,16,9424
2043-05-25,3551,76,8680
2043-05-26,2437,13,13251
2043-05-27,2062,59,11618
2043-05-28,1092,54,11742
2043-05-29,2812,60,4171
2043-05-30,819,38,5183
2043-05-31,1632,2,9943
2043-06-01,4351,87,7417
2043-06-02,4845,42,6288
2043-06-03,3348,16,18175
2043-06-04,955,35,6563
2043-06-05,4701,96,17169
2043-06-06,271,13,9018
2043-06-07,853,42,17263
2043-06-08,4572,68,14267
2043-06-09,3931,16,13064
2043-06-10,3150,85,17075
2043-06-11,3594,26,13916
2043-06-12,4068,29,11750
2043-06-13,892,31,1816
2043-06-14,4504,69,9764
2043-06-15,3071,60,11074
2043-06-16,4157,96,18780
2043-06-17,1240,62,4365
2043-06-18,3228,49,11177
2043-06-19,231,11,18651
2043-06-20,1827,17,14210
2043-06-21,4647,58,9366
2043-06-22,2867,12,15982
2043-06-23,2661,89,12305
2043-06-24,2898,54,17233
2043-06-25,1708,85,1767
2043-06-26,996,49,13566
2043-06-27,2971,18,13130
2043-06-28,1602,80,7540
2043-06-29,2365,44,5645
2043-06-30,2033,59,3126
2043-07-01,4504,100,4793
2043-07-02,511,3,11541
2043-07-03,528,21,9797
2043-07-04,1678,17,9399
2043-07-05,2113,36,7680
2043-07-06,3666,89,17218
2043-07-07,4436,48,17497
2043-07-08,2657,93,3305
2043-07-09,4767,46,8642
2043-07-10,718,14,12449
2043-07-11,4344,85,11011
2043-07-12,2441,81,6722
2043-07-13,4612,91,13181
2043-07-14,3981,29,4528
2043-07-15,285,14,18928
2043-07-16,3169,50,6439
2043-07-17,2735,30,8078
2043-07-18,1588,22,6828
2043-07-19,1263,11,13402
2043-07-20,1304,35,17955
2043-07-21,1853,64,19298
2043-07-22,588,29,4007
2043-07-23,3135,5,7788
2043-07-24,4149,43,12790
2043-07-25,3323,64,5873
2043-07-26,3554,14,6827
2043-07-27,2834,25,12385
2043-07-28,2531,13,17363
2043-07-29,96,4,8140
2043-07-30,912,45,9310
2043-07-31,4453,7,19046
2043-08-01,3713,40,4128
2043-08-02,1084,30,18761
2043-08-03,272,13,16562
2043-08-04,4360,7,5454
2043-08-05,2247,59,9752
2043-08-06,4833,18,12336
2043-08-07,2086,90,4152
2043-08-08,3781,44,11017
2043-08-09,2328,5,11066
2043-08-10,3521,1,11074
2043-08-11,3294,93,15973
2043-08-12,4436,89,7470
2043-08-13,2762,51,5833
2043-08-14,2518,9,7277
2043-08-15,2611,50,14813
2043-08-16,136,6,17632
2043-08-17,1238,36,16798
2043-08-18,3623,28,8650
2043-08-19,4797,63,6762
2043-08-20,1715,74,16068
2043-08-21,2211,8,19192
2043-08-22,2087,51,15658
2043-08-23,4255,57,7756
2043-08-24,3091,75,4698
2043-08-25,456,22,5395
2043-08-26,1170,21,9871
2043-08-27,1074,53,9773
2043-08-28,937,46,5943
2043-08-29,4674,32,9088
2043-08-30,2685,8,17912
2043-08-31,3403,22,9422
2043-09-01,3074,53,4316
2043-09-02,3651,69,19311
2043-09-03,59,2,12206
2043-09-04,1800,90,4410
2043-09-05,1891,64,14798
2043-09-06,726,36,4508
2043-09-07,3918,17,14172
2043-09-08,2471,31,6476
2043-09-09,993,49,1494
2043-09-10,3264,72,3627
2043-09-11,1729,32,17018
2043-09-12,3549,62,14856
2043-09-13,3318,27,15118
2043-09-14,3543,96,11608
2043-09-15,2192,55,15576
2043-09-16,571,28,11805
2043-09-17,3364,16,3837
2043-09-18,426,21,12101
2043-09-19,1500,75,10672
